# R0[kpc]=8.0	 v0[km/s]=220.0	 Usun[km/s]=11.1	 Vsun[km/s]=12.24	 Wsun[km/s]=7.25
# R[kpc] 	 delta_R[kpc] 	 vc[km/s] 	 delta_vc[km/s] 	 wc[km/s/kpc] 	 delta_wc[km/s/kpc] 	 Reference
2.070552360820166	0.0	202.16405583515802	4.5	97.63774133926218	2.173333109150404	Fich89_Table2	
2.2050988465359933	0.0	196.82847820474953	4.5	89.26061455882075	2.0407248441806063	Fich89_Table2	
2.338973637781894	0.0	192.2756814522762	4.5	82.20515115964108	1.9239207861562135	Fich89_Table2	
2.472135954999579	0.0	193.1045546042976	4.5	78.11243318304088	1.8202882373436318	Fich89_Table2	
2.604545235657253	0.0	192.21399227089788	4.5	73.79944477040075	1.727748836300949	Fich89_Table2	
2.7361611466053497	0.0	194.30289498239847	4.500000000000001	71.01295741424536	1.6446399750917369	Fich89_Table2	
2.866943596362402	0.0	195.570169524267	4.5	68.21556230558835	1.5696158116642513	Fich89_Table2	
2.996852747327296	0.0	193.4147292701209	4.5	64.53928356760781	1.501575278936633	Fich89_Table2	
3.1258490279141897	0.0	196.63549451272473	4.499999999999999	62.90626730745703	1.439608874201692	Fich89_Table2	
3.2538931446064012	0.0	221.63139279287924	4.5	68.11268315932615	1.3829587512605093	Fich89_Table2	
3.3809460939255955	0.0	220.90135922610276	4.5	65.33714324016789	1.3309883905232804	Fich89_Table2	
3.5069691743126192	0.0	204.54433682700528	4.5	58.325102577240884	1.2831592683964834	Fich89_Table2	
3.631923997916374	0.0	201.8592768312568	4.5	55.579157754144354	1.2390127113292126	Fich89_Table2	
3.7557725022871264	0.0	204.5451390150508	4.499999999999999	54.46153591318175	1.1981556383566008	Fich89_Table2	
2.604545235657253	0.0	173.31399227089787	4.5	66.54289965793677	1.727748836300949	Fich89_Table2	
3.9999999999999996	0.0	214.2255136271329	4.5	53.55637840678323	1.1250000000000002	Fich89_Table2	
4.120304599280433	0.0	241.01799114859998	4.5	58.49518775643217	1.0921522648558257	Fich89_Table2	
4.239354113865639	0.0	219.07732165581962	4.5	51.67705168560566	1.0614824520749204	Fich89_Table2	
4.357112280120217	0.0	219.10251232514554	4.500000000000001	50.286175393006005	1.032794133061873	Fich89_Table2	
4.473543227765975	0.0	220.89258073225668	4.5	49.377544708016	1.0059140531089126	Fich89_Table2	
4.588611490808368	0.0	218.24655515141333	4.5	47.562657154259355	0.9806888225368677	Fich89_Table2	
4.702282018339785	0.0	213.7634748514543	4.5	45.45951816963264	0.9569821593960448	Fich89_Table2	
4.814520185216386	0.0	216.84239038844456	4.5	45.039252520798954	0.9346725793813968	Fich89_Table2	
4.9252918026052654	0.0	218.88236389488546	4.5	44.44048650662813	0.9136514505840436	Fich89_Table2	
5.034563128398699	0.0	220.28246936539801	4.5	43.7540385823827	0.8938213475994842	Fich89_Table2	
5.142300877492314	0.0	214.1417929387933	4.500000000000001	41.64318620018619	0.875094652608982	Fich89_Table2	
5.248472231924057	0.0	215.95943317644324	4.5	41.14710407780396	0.8573923612720207	Fich89_Table2	
5.353044850870866	0.0	214.73450133686757	4.5	40.11445958685238	0.8406430592988423	Fich89_Table2	
5.455986880499988	0.0	219.66612164645323	4.499999999999999	40.26148274504703	0.824782041922289	Fich89_Table2	
5.557266963671978	0.0	217.75343156622347	4.5	39.18354705463751	0.8097505535394711	Fich89_Table2	
5.65685424949238	0.0	218.39558205457536	4.5	38.60724926299333	0.7954951288348661	Fich89_Table2	
5.754718402709209	0.0	219.89173782590638	4.5	38.21068598637001	0.7819670199468819	Fich89_Table2	
5.850829612953364	0.0	223.94107760505034	4.5	38.27509813467462	0.7691216968679598	Fich89_Table2	
6.037676641782176	0.0	228.19609563496044	4.5	37.79534896847382	0.7453198087587063	Fich89_Table2	
6.128355544951824	0.0	229.40020361729685	4.5	37.432587247041035	0.7342916002494067	Fich89_Table2	
6.217167691655766	0.0	230.15435554890578	4.5	37.019164829316466	0.7238022558149066	Fich89_Table2	
6.304086028853776	0.0	231.95780387133507	4.5	36.794834780119615	0.7138227459783256	Fich89_Table2	
6.389084080378343	0.0	234.00981647094272	4.5	36.62650444523268	0.704326307712877	Fich89_Table2	
6.47213595499958	0.0	227.8096769019067	4.5	35.198530822877544	0.6952882373436317	Fich89_Table2	
6.553216354311934	0.0	221.35668460446036	4.5	33.778326952201176	0.686685706178319	Fich89_Table2	
6.632300580440334	0.0	223.35015511829022	4.5	33.67612073810163	0.6784975960334467	Fich89_Table2	
6.7093645435633915	0.0	220.0894202910292	4.5	32.8033182370708	0.6707043522202205	Fich89_Table2	
6.784384769251408	0.0	222.07382848178213	4.5	32.73308281220699	0.6632878518911792	Fich89_Table2	
6.857338405616898	0.0	223.002744759622	4.500000000000001	32.520306213407636	0.6562312859336235	Fich89_Table2	
6.928203230275509	0.0	222.37555109699608	4.5	32.09714607176052	0.6495190528383291	Fich89_Table2	
6.996957657115166	0.0	221.59164655798295	4.5	31.6697138123521	0.6431366631787425	Fich89_Table2	
7.063580742871415	0.0	220.65044748134358	4.5	31.23776106106306	0.6370706535125846	Fich89_Table2	
7.128052193506942	0.0	232.65138765831003	4.5	32.638844573870536	0.631308508669328	Fich89_Table2	
7.190352370393336	0.0	219.09391850505844	4.5	30.470539859380114	0.6258385915172937	Fich89_Table2	
7.2504622962931995	0.0	220.07750922981245	4.5	30.35358301805488	0.6206500794164016	Fich89_Table2	
7.308363661140807	0.0	217.1016469945281	4.5	29.705917365452965	0.6157329066596513	Fich89_Table2	
