# R0[kpc]=8.0	 v0[km/s]=220.0	 Usun[km/s]=11.1	 Vsun[km/s]=12.24	 Wsun[km/s]=7.25
# R[kpc] 	 D[kpc] 	 l[deg] 	 b[deg] 	 x[kpc] 	 y[kpc] 	 z[kpc] 	 Reference
2.070552360820166	7.7274066103125465	15.0	0.0	0.5358983848622447	-1.9999999999999998	0.0	Fich89_Table2	
2.2050988465359933	7.690093567506551	16.0	0.0	0.6078076153742957	-2.1196770569328196	0.0	Fich89_Table2	
2.338973637781894	7.6504380477042835	17.0	0.0	0.6838497097798335	-2.2367716138829876	0.0	Fich89_Table2	
2.472135954999579	7.608452130361228	18.0	0.0	0.7639320225002111	-2.351141009169892	0.0	Fich89_Table2	
2.604545235657253	7.564148604794535	19.0	0.0	0.8479569855731119	-2.462645901302633	0.0	Fich89_Table2	
2.7361611466053497	7.517540966287267	20.0	0.0	0.9358222275240875	-2.5711504387461575	0.0	Fich89_Table2	
2.866943596362402	7.468643411977614	21.0	0.0	1.027420698090423	-2.676522425435433	0.0	Fich89_Table2	
2.996852747327296	7.417470836534299	22.0	0.0	1.1226407986453948	-2.778633481835989	0.0	Fich89_Table2	
3.1258490279141897	7.364038827619523	23.0	0.0	1.22136651816401	-2.8773592013546043	0.0	Fich89_Table2	
3.2538931446064012	7.308363661140807	24.0	0.0	1.323477574564568	-2.9725793019095765	0.0	Fich89_Table2	
3.3809460939255955	7.2504622962931995	25.0	0.0	1.428849561253843	-3.064177772475912	0.0	Fich89_Table2	
3.5069691743126192	7.190352370393336	26.0	0.0	1.5373540986973664	-3.152043014426888	0.0	Fich89_Table2	
3.631923997916374	7.128052193506943	27.0	0.0	1.6488589908301066	-3.2360679774997894	0.0	Fich89_Table2	
3.7557725022871264	7.063580742871416	28.0	0.0	1.763228386117012	-3.316150290220167	0.0	Fich89_Table2	
2.604545235657253	7.564148604794535	19.0	0.0	0.8479569855731119	-2.462645901302633	0.0	Fich89_Table2	
3.9999999999999996	6.92820323027551	30.0	0.0	1.9999999999999991	-3.4641016151377544	0.0	Fich89_Table2	
4.120304599280433	6.857338405616899	31.0	0.0	2.122113748856436	-3.5317903714357075	0.0	Fich89_Table2	
4.239354113865639	6.784384769251408	32.0	0.0	2.2465154128436904	-3.5951761851966677	0.0	Fich89_Table2	
4.357112280120217	6.709364543563392	33.0	0.0	2.3730534276967985	-3.6541818305704035	0.0	Fich89_Table2	
4.473543227765975	6.632300580440333	34.0	0.0	2.501573626336353	-3.7087354182671497	0.0	Fich89_Table2	
4.588611490808368	6.553216354311934	35.0	0.0	2.6319194266973254	-3.7587704831436333	0.0	Fich89_Table2	
4.702282018339785	6.47213595499958	36.0	0.0	2.76393202250021	-3.8042260651806146	0.0	Fich89_Table2	
4.814520185216386	6.389084080378343	37.0	0.0	2.8974505767320036	-3.845046783753275	0.0	Fich89_Table2	
4.9252918026052654	6.304086028853776	38.0	0.0	3.0323124176013287	-3.8811829051039854	0.0	Fich89_Table2	
5.034563128398699	6.217167691655767	39.0	0.0	3.1683532367289624	-3.9125904029352223	0.0	Fich89_Table2	
5.142300877492314	6.128355544951824	40.0	0.0	3.305407289332279	-3.9392310120488316	0.0	Fich89_Table2	
5.248472231924057	6.037676641782177	41.0	0.0	3.4433075961597366	-3.961072274966281	0.0	Fich89_Table2	
5.353044850870866	5.945158603819154	42.0	0.0	3.581886146929386	-3.9780875814730936	0.0	Fich89_Table2	
5.455986880499988	5.850829612953365	43.0	0.0	3.7209741050234975	-3.9902562010392972	0.0	Fich89_Table2	
5.557266963671978	5.7547184027092095	44.0	0.0	3.8604020131899954	-3.997563308076383	0.0	Fich89_Table2	
5.65685424949238	5.656854249492381	45.0	0.0	3.999999999999999	-4.0	0.0	Fich89_Table2	
5.754718402709209	5.557266963671979	46.0	0.0	4.139597986810003	-3.997563308076383	0.0	Fich89_Table2	
5.850829612953364	5.455986880499988	47.0	0.0	4.279025894976502	-3.990256201039297	0.0	Fich89_Table2	
6.037676641782176	5.248472231924058	49.0	0.0	4.5566924038402625	-3.9610722749662814	0.0	Fich89_Table2	
6.128355544951824	5.142300877492315	50.0	0.0	4.694592710667721	-3.9392310120488325	0.0	Fich89_Table2	
6.217167691655766	5.0345631283987	51.0	0.0	4.831646763271037	-3.9125904029352223	0.0	Fich89_Table2	
6.304086028853776	4.925291802605266	52.0	0.0	4.967687582398671	-3.8811829051039863	0.0	Fich89_Table2	
6.389084080378343	4.814520185216387	53.0	0.0	5.102549423267996	-3.845046783753276	0.0	Fich89_Table2	
6.47213595499958	4.702282018339785	54.0	0.0	5.23606797749979	-3.8042260651806146	0.0	Fich89_Table2	
